;;nutrition;;;;;;;vitamins & minerals;;;;;;;;;;;;;;;;;;;
NDB_No;Descrip;Energy_kcal;Protein_g;Saturated_fats_g;Fat_g;Carb_g;Fiber_g;Sugar_g;Calcium_mg;Iron_mg;Magnesium_mg;Phosphorus_mg;Potassium_mg;Sodium_mg;Zinc_mg;Copper_mcg;Manganese_mg;Selenium_mcg;VitC_mg;Thiamin_mg;Riboflavin_mg;Niacin_mg;VitB6_mg;Folate_mcg;VitB12_mcg;VitA_mcg;VitE_mg;VitD2_mcg
18438;english muffins pln unenr wca prop (incl sourdough);235,0000;7,7000;0,2590;1,8000;46,0000;2,7000;0,0000;174,0000;0,8900;21,0000;133,0000;131,0000;464,0000;0,7000;0,1290;0,3570;0,0000;0,0000;0,1810;0,1540;1,5660;0,0430;37,0000;0,0400;0,0000;0,0000;0,0000
18261;english muffins mixed-grain tstd (incl granola);255,0000;9,9000;0,2500;1,9000;50,3000;3,0000;0,8800;213,0000;3,2900;48,0000;162,0000;169,0000;324,0000;1,0500;0,2540;0,8230;27,7000;0,0000;0,3740;0,3070;3,5050;0,1030;27,0000;0,0000;0,0000;0,0000;0,0000
12201;sesame sd krnls dried (decort);631,0000;20,4500;9,0550;61,2100;11,7300;11,6000;0,4800;60,0000;6,3600;345,0000;667,0000;370,0000;47,0000;6,7300;1,4000;1,4400;34,4000;0,0000;0,6990;0,0900;5,8000;0,4000;115,0000;0,0000;3,0000;1.68;0,0000
14318;beverages malted drk mix choc pdr prep w whl milk;85,0000;3,3700;1,8830;3,2900;11,2000;0,5000;6,6800;98,0000;0,2100;15,0000;91,0000;172,0000;60,0000;0,4100;0,0370;0,0800;5,4000;0,1000;0,0540;0,1840;0,2590;0,0460;9,0000;0,4200;26,0000;0.06;0,0000
10972;pork ground 84 ln  16 fat raw;218,0000;17,9900;4,9300;16,0000;0,4400;0,0000;0,0000;15,0000;0,8800;16,0000;161,0000;244,0000;68,0000;1,9100;0,0320;0,0100;30,2000;0,0000;0,3320;0,3380;6,4160;0,5510;2,0000;0,7300;0,0000;0.45;0,4000
10226;pork frsh comp of rtl cuts (loin  shldr blade) ln  fat raw;177,0000;20,0800;3,1060;10,1400;0,0000;0,0000;0,0000;16,0000;0,7400;23,0000;205,0000;345,0000;54,0000;2,0100;0,0700;0,0100;31,6000;0,1000;0,5820;0,2380;5,4520;0,6250;1,0000;0,6400;2,0000;0.16;0,5000
23219;"beef plate steak bnless inside skirt ln  fat 0"" fat sel raw";174,0000;20,8700;4,0140;10,1100;0,0000;0,0000;0,0000;6,0000;1,7300;21,0000;149,0000;283,0000;65,0000;6,2000;0,0810;0,0810;21,4000;0,0000;0,0580;0,3100;5,4900;0,4200;3,0000;2,0800;4,0000;0.11;0,1000
3842;inf formula  abbott nutr  similac  isomil w iron liq conc;128,0000;3,1300;2,2620;6,9800;13,2100;0,0000;13,1000;134,0000;2,3000;10,0000;96,0000;138,0000;56,0000;0,9600;0,0960;0,0320;2,7000;11,5000;0,0770;0,1150;1,7250;0,0770;0,0000;0,5800;114,0000;1.2;1,9000
D039;cluster beans;40,1520;3,5500;0,1070;0,3700;4,9100;4,8300;0,1200;121,0000;3,9000;81.74;45,2800;301,0000;4,0500;0,6100;0,1400;0,3900;1,5900;17,9600;0,0500;0,0300;0,7100;0,1200;41,2400;0,0000;32,8000;0.81;0,0137
11461;spinach cnd reg pk drnd sol;23,0000;2,8100;0,0810;0,5000;3,4000;2,4000;0,4000;127,0000;2,3000;76,0000;44,0000;346,0000;322,0000;0,4600;0,1800;0,5970;1,4000;14,3000;0,0160;0,1380;0,3880;0,1000;98,0000;0,0000;490,0000;1.94;0,0000
11487;squash wntr butternut frz unprep;57,0000;1,7600;0,0210;0,1000;14,4100;1,3000;2,8300;29,0000;0,8800;14,0000;22,0000;212,0000;2,0000;0,1700;0,0510;0,2480;0,7000;6,2000;0,0900;0,0590;0,7400;0,1100;24,0000;0,0000;240,0000;1.85;0,0000
16158;hummus commercial;166,0000;7,9000;1,4370;9,6000;14,2900;6,0000;0,0000;38,0000;2,4400;71,0000;176,0000;228,0000;379,0000;1,8300;0,5270;0,7730;2,6000;0,0000;0,1800;0,0640;0,5820;0,2000;83,0000;0,0000;0,0000;0,0000;0,0000
21211;subway oven rstd chick sub on white brd w lettuce  tomato;157,0000;10,8400;0,7240;3,1500;21,3500;1,2000;2,9900;154,0000;1,7200;22,0000;145,0000;198,0000;268,0000;0,6600;0,0760;0,2820;16,8000;1,2000;1,1570;0,2300;5,2100;0,2590;0,0000;0,0800;5,0000;0.42;0,0000
16549;morningstar farms grillers prime frz unprep;238,0000;24,0000;1,6000;13,2000;5,9000;2,6000;0,3000;58,0000;2,8000;0,0000;0,0000;224,0000;501,0000;1,2000;0,0000;0,0000;0,0000;0,0000;0,3000;0,2000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
5668;ground turkey 85 ln 15 fat raw;180,0000;16,9000;3,4140;12,5400;0,0000;0,0000;0,0000;33,0000;1,3200;19,0000;179,0000;202,0000;54,0000;2,7500;0,1230;0,0090;24,6000;0,0000;0,0670;0,1770;5,0750;0,4850;6,0000;1,3000;30,0000;0.08;0,4000
43205;beverage inst brkfst pdr choc not recon;353,0000;19,9000;0,5600;1,4000;66,2000;0,4000;65,8000;285,0000;12,8200;228,0000;427,0000;947,0000;385,0000;8,5500;1,4250;0,0000;12,1000;76,9000;0,8500;0,2000;14,2400;1,1400;0,0000;1,7100;625,0000;9.37;0,0000
11190;cornsalad raw;21,0000;2,0000;0,0000;0,4000;3,6000;0,0000;0,0000;38,0000;2,1800;13,0000;53,0000;459,0000;4,0000;0,5900;0,1340;0,3590;0,9000;38,2000;0,0710;0,0870;0,4150;0,2730;14,0000;0,0000;355,0000;0,0000;0,0000
11237;kanpyo (dried gourd strips);258,0000;8,5800;0,0450;0,5600;65,0300;9,8000;0,0000;280,0000;5,1200;125,0000;188,0000;1582,0000;15,0000;5,8600;0,4330;1,1370;2,6000;0,2000;0,0000;0,0440;2,9000;0,5320;61,0000;0,0000;0,0000;0,0000;0,0000
G030;pippali;216,5340;10,5300;0,6020;2,2700;35,7000;34,1400;2,7500;414,0000;7,9900;189,0000;181,0000;1852,0000;16,2800;1,5200;1,3400;1,8500;20,5100;0,0000;0,0600;0,1400;1,0600;0,6000;66,4500;0,0000;50,4000;0.03;0,1180
9294;prune juice canned;71,0000;0,6100;0,0030;0,0300;17,4500;1,0000;16,4500;12,0000;1,1800;14,0000;25,0000;276,0000;4,0000;0,2100;0,0680;0,1510;0,6000;4,1000;0,0160;0,0700;0,7850;0,2180;0,0000;0,0000;0,0000;0.12;0,0000
42120;babyfood mxd fruit juc wlofat yogurt;76,0000;2,4000;0,5170;0,8000;14,6800;0,4000;10,8000;81,0000;0,2000;10,0000;60,0000;137,0000;36,0000;0,1400;0,0300;0,0000;1,3000;33,9000;0,0400;0,1000;0,1600;0,0500;6,0000;0,4300;5,0000;0.03;0,0000
16429;tofu fried prep wca sulfate;270,0000;18,8200;2,9180;20,1800;8,8600;3,9000;0,0000;961,0000;4,8700;95,0000;287,0000;146,0000;16,0000;1,9900;0,3980;1,4950;28,5000;0,0000;0,1700;0,0500;0,1000;0,0990;27,0000;0,0000;0,0000;0,0000;0,0000
17098;veal leg (top rnd) lnfat ckd rstd;160,0000;27,7000;1,8400;4,6500;0,0000;0,0000;0,0000;6,0000;0,9100;28,0000;234,0000;389,0000;68,0000;3,0400;0,1290;0,0300;11,2000;0,0000;0,0600;0,3200;9,9300;0,3100;16,0000;1,1700;0,0000;0.49;0,0000
13407;"beef rnd bttm rnd steak ln 0"" fat all grds ckd brsd";214,0000;34,0000;2,6750;7,6700;0,0000;0,0000;0,0000;7,0000;2,8300;23,0000;214,0000;278,0000;44,0000;5,8200;0,0840;0,0120;38,3000;0,0000;0,0770;0,1920;6,1090;0,4560;11,0000;1,8800;0,0000;0.45;0,1000
8569;cereals kashi heart to heart inst oatmeal gldn brwn mple dry;356,0000;11,3900;1,1000;5,0900;73,5900;12,7000;23,7900;25,0000;1,7900;0,0000;0,0000;527,0000;220,0000;0,0000;0,0000;0,0000;0,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
11601;yam raw;118,0000;1,5300;0,0370;0,1700;27,8800;4,1000;0,5000;17,0000;0,5400;21,0000;55,0000;816,0000;9,0000;0,2400;0,1780;0,3970;0,7000;17,1000;0,1120;0,0320;0,5520;0,2930;23,0000;0,0000;7,0000;0.35;0,0000
21246;wendy's chick nuggets;326,0000;16,4600;4,7870;22,5500;14,3100;0,0000;0,0800;11,0000;0,6200;22,0000;271,0000;250,0000;708,0000;0,6100;0,0610;0,1900;25,0000;1,3000;0,0790;0,1220;6,0420;0,2540;0,0000;0,3300;0,0000;0,0000;0,0000
9515;fruit juc smoothie bolthouse farms grn goodness;56,0000;0,6300;0,0680;0,3300;13,0400;0,6000;11,4600;18,0000;0,3400;15,0000;16,0000;177,0000;11,0000;0,0800;0,0490;1,3570;0,2000;6,2000;0,0600;0,0800;0,3330;0,0800;17,0000;0,5500;21,0000;0.18;0,0000
19047;pretzels hard pln salted;384,0000;10,0400;0,3910;2,9300;80,3900;3,4000;2,2100;27,0000;4,5800;29,0000;128,0000;223,0000;1240,0000;1,0400;0,1560;1,0150;4,4000;2,1000;0,4240;0,3320;5,2700;0,0740;166,0000;0,0000;0,0000;0.47;0,0000
14003;alcoholic bev beer reg all;43,0000;0,4600;0,0000;0,0000;3,5500;0,0000;0,0000;4,0000;0,0200;6,0000;14,0000;27,0000;4,0000;0,0100;0,0050;0,0080;0,6000;0,0000;0,0050;0,0250;0,5130;0,0460;6,0000;0,0200;0,0000;0,0000;0,0000
3119;babyfood veg corn crmd str;57,0000;1,4000;0,0760;0,4000;14,1000;2,1000;1,2300;20,0000;0,2800;8,0000;33,0000;90,0000;43,0000;0,1900;0,0340;0,0000;1,3000;2,1000;0,0130;0,0470;0,5120;0,0410;17,0000;0,0200;5,0000;0.04;0,0000
7908;luncheon meat pork wham minced cnd incl spam (hormel);315,0000;13,4000;9,9870;26,6000;4,6000;0,0000;0,0000;0,0000;0,6400;14,0000;151,0000;409,0000;1411,0000;1,5900;0,0510;0,0000;22,9000;0,0000;0,3170;0,1760;3,5300;0,2180;3,0000;0,4500;0,0000;0.42;0,6000
18186;cookies pnut butter commly prep soft-type;457,0000;5,3000;6,1490;24,4000;57,7000;1,7000;0,0000;12,0000;0,8900;32,0000;87,0000;107,0000;336,0000;0,5500;0,0800;0,4300;4,4000;0,0000;0,2480;0,1650;2,1600;0,0270;5,0000;0,0000;0,0000;0,0000;0,0000
18041;bread pita white enriched;275,0000;9,1000;0,1660;1,2000;55,7000;2,2000;1,3000;86,0000;2,6200;26,0000;97,0000;120,0000;536,0000;0,8400;0,1680;0,4810;27,1000;0,0000;0,5990;0,3270;4,6320;0,0340;24,0000;0,0000;0,0000;0.3;0,0000
11719;beans navy mature seeds sprouted ckd bld drnd wsalt;78,0000;7,0700;0,0980;0,8100;15,0100;0,0000;0,0000;16,0000;2,1100;111,0000;103,0000;317,0000;250,0000;0,9700;0,3890;0,4460;0,6000;17,3000;0,3810;0,2350;1,2630;0,1980;106,0000;0,0000;0,0000;0,0000;0,0000
B024;soya bean  brown ;381,4440;35,5800;3,0920;19,8200;12,7900;21,5500;2,5100;239,0000;8,2900;259,0000;483,0000;1613,0000;2,0700;4,0100;1,2900;2,6900;19,0000;0,0000;0,5900;0,2400;2,1200;0,4300;297,0000;0,0000;1,0100;1.29;0,0662
20444;rice white long-grain reg raw unenr;365,0000;7,1300;0,1800;0,6600;79,9500;1,3000;0,1200;28,0000;0,8000;25,0000;115,0000;115,0000;5,0000;1,0900;0,2200;1,0880;15,1000;0,0000;0,0700;0,0490;1,6000;0,1640;8,0000;0,0000;0,0000;0.11;0,0000
21315;mcdonald's swt 'n sour sau;170,0000;0,6600;0,1480;1,0900;39,3800;0,0000;35,7900;6,0000;0,6400;6,0000;16,0000;99,0000;557,0000;0,0800;0,0370;0,0470;0,0000;1,2000;0,1780;0,0420;0,3960;0,0330;0,0000;0,0000;8,0000;0.71;0,0000
17057;"lamb dom shldr blade ln 14""fat choic ckd brld";211,0000;25,4800;4,0400;11,3200;;0,0000;0,0000;24,0000;1,8100;26,0000;216,0000;368,0000;88,0000;6,4800;0,1290;0,0280;30,9000;0,0000;0,1000;0,2600;6,0700;0,1700;21,0000;2,8100;0,0000;0.17;0,0000
D057;mango  green  raw ;48,9950;0,6900;0,0273;0,0800;10,5900;3,0100;2,4200;27,0000;0,4000;17.54;14,9200;147,0000;33,1500;0,0900;0,0800;0,2300;0,0000;90,2400;0,0200;0,0200;0,2600;0,1300;25,8600;0,0000;6,6000;0.91;0,0077
20132;oat flr part debranned;404,0000;14,6600;1,6070;9,1200;65,7000;6,5000;0,8000;55,0000;4,0000;144,0000;452,0000;371,0000;19,0000;3,2000;0,4370;4,0190;34,0000;0,0000;0,6920;0,1250;1,4740;0,1250;32,0000;0,0000;0,0000;0.7;0,0000
21209;subway black forest ham sub on white brd w lettuce  tomato;151,0000;9,1200;0,6260;2,5300;22,9100;1,3000;3,5400;169,0000;1,7800;20,0000;116,0000;367,0000;396,0000;0,8800;0,0820;0,3020;17,3000;0,9000;0,3770;0,2430;4,1800;0,1740;0,0000;0,1200;2,0000;0.29;0,0000
3998;babyfd snk ge grad lil crunch bkd whlgrn corn snk;503,0000;0,0000;4,6690;28,5700;61,5900;0,0000;0,0000;285,0000;6,4000;69,0000;1044,0000;214,0000;71,0000;3,5700;0,1600;0,3120;12,1000;0,0000;0,1690;0,0990;1,2910;0,2580;19,0000;0,1000;39,0000;8.57;0,1000
20092;pasta gluten-free corn ckd;126,0000;2,6300;0,1020;0,7300;27,9100;4,8000;0,0000;1,0000;0,2500;36,0000;76,0000;31,0000;0,0000;0,6300;0,0640;0,1530;2,8000;0,0000;0,0530;0,0230;0,5560;0,0580;6,0000;0,0000;3,0000;0,0000;0,0000
16519;worthington super links cnd unprep;219,0000;14,5000;2,1000;15,5000;5,5000;1,8000;0,6000;3,0000;4,3000;0,0000;93,0000;77,0000;708,0000;0,9000;0,0000;0,0000;0,0000;0,0000;0,2000;0,2000;1,7000;0,3000;0,0000;2,5000;0,0000;0,0000;0,0000
28236;sunshine cheez-it big crackers;507,0000;11,4000;6,1000;26,3000;57,4000;2,4000;0,5000;147,0000;3,9000;15,0000;63,0000;97,0000;753,0000;0,7000;0,0000;0,0000;0,0000;0,0000;0,5400;0,3300;4,4000;0,0300;0,0000;0,0000;100,0000;0,0000;0,0000
11219;gourd white-flowered (calabash) ckd bld drnd wosalt;15,0000;0,6000;0,0020;0,0200;3,6900;1,2000;0,0000;24,0000;0,2500;11,0000;13,0000;170,0000;2,0000;0,7000;0,0260;0,0660;0,2000;8,5000;0,0290;0,0220;0,3900;0,0380;4,0000;0,0000;0,0000;0,0000;0,0000
23345;"beef loin tndrln rst bnless l  f 0"" fat all grds ckd rstd";183,0000;27,3100;3,2450;8,1400;0,0000;0,0000;0,0000;13,0000;3,2000;18,0000;254,0000;346,0000;56,0000;4,1600;0,0910;0,0090;24,9000;0,0000;0,0610;0,3910;5,5560;0,6810;7,0000;4,0600;6,0000;0.1;0,1000
17199;lamb var meatsby-products liver raw;139,0000;20,3800;1,9400;5,0200;1,7800;0,0000;0,0000;7,0000;7,3700;19,0000;364,0000;313,0000;70,0000;4,6600;6,9790;0,1840;82,4000;4,0000;0,3400;3,6300;16,1100;0,9000;230,0000;90,0500;7391,0000;0,0000;0,0000
14192;beverages cocoa mix pdr;398,0000;6,6700;2,3770;4,0000;83,7300;3,7000;65,5500;133,0000;1,1900;83,0000;315,0000;712,0000;504,0000;1,4600;0,2860;0,2690;5,0000;0,2000;0,0960;0,5650;0,5860;0,1140;6,0000;0,3500;1,0000;0.19;0,0000
4053;oil olive salad or cooking;884,0000;0,0000;13,8080;100,0000;0,0000;0,0000;0,0000;1,0000;0,5600;0,0000;0,0000;1,0000;2,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;14.35;0,0000
10953;pork frsh shdr (bstn btt) blde(stks) ln  ft wadded sln raw;169,0000;17,1900;3,9120;11,1200;0,1600;0,0000;0,0000;15,0000;0,9700;18,0000;211,0000;391,0000;155,0000;2,8300;0,1160;0,0100;26,6000;0,0000;0,4740;0,3350;3,7630;0,4800;0,0000;0,9600;0,0000;0.21;0,5000
19701;candies semisweet choc made wbutter;477,0000;4,2000;17,5300;29,7000;63,4000;5,9000;0,0000;32,0000;3,1300;115,0000;132,0000;365,0000;11,0000;1,6200;0,7000;0,8000;3,2000;0,0000;0,0550;0,0900;0,4270;0,0500;3,0000;0,0000;3,0000;0,0000;0,0000
13854;"beef rib sml end (ribs 10-12) lnfat 18""fat choic ckd brld";304,0000;24,5300;8,7000;22,0900;0,0000;0,0000;0,0000;16,0000;1,6400;20,0000;183,0000;298,0000;49,0000;4,3700;0,0800;0,0090;26,4000;0,0000;0,0610;0,1080;6,6530;0,4890;8,0000;1,6200;0,0000;0.5;0,0000
28077;keebler fudge shoppe cheesecake middles original graham cook;507,0000;4,2000;13,8000;26,2000;65,5000;3,2000;33,2000;0,0000;2,6000;8,0000;21,0000;198,0000;259,0000;0,1000;0,0000;0,0000;0,0000;0,0000;0,2500;0,1200;1,7000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
11808;parsnips ckd bld drnd wsalt;71,0000;1,3200;0,0500;0,3000;17,0100;4,0000;4,8000;37,0000;0,5800;29,0000;69,0000;367,0000;246,0000;0,2600;0,1380;0,2940;1,7000;13,0000;0,0830;0,0510;0,7240;0,0930;58,0000;0,0000;0,0000;1,0000;0,0000
10049;pork frsh loin cntr rib (chops) bone-in ln ckd brsd;208,0000;29,0300;2,3890;9,3200;0,0000;0,0000;0,0000;51,0000;0,8700;20,0000;229,0000;277,0000;72,0000;3,3700;0,0990;0,0120;45,4000;0,0000;0,5260;0,3440;7,8800;0,5330;0,0000;0,6300;2,0000;0.22;0,8000
5017;chicken broilers or fryers skn only ckd fried flr;502,0000;19,0900;11,6700;42,5800;9,3400;0,0000;0,0000;14,0000;1,5200;17,0000;126,0000;125,0000;53,0000;1,1500;0,0790;0,0600;62,9000;0,0000;0,0970;0,1650;5,8180;0,1000;4,0000;0,1800;70,0000;0,0000;0,0000
B008;field bean  brown ;282,9760;19,9000;0,1980;0,9800;45,2400;22,4000;1,1700;75,2000;4,9900;173,0000;429,0000;1245,0000;1,4100;2,4400;0,9000;2,3800;22,8200;0,0000;0,3200;0,0700;2,0400;0,3700;292,0000;0,0000;0,0000;0.53;0,0042
14293;lemonade frz conc white prep wh2o;40,0000;0,0700;0,0060;0,0400;10,4200;0,0000;9,9800;4,0000;0,1600;2,0000;2,0000;15,0000;4,0000;0,0200;0,0210;0,0050;0,1000;3,9000;0,0060;0,0210;0,0160;0,0060;1,0000;0,0000;0,0000;0.01;0,0000
9340;pears asian raw;42,0000;0,5000;0,0120;0,2300;10,6500;3,6000;7,0500;4,0000;0,0000;8,0000;11,0000;121,0000;0,0000;0,0200;0,0500;0,0600;0,1000;3,8000;0,0090;0,0100;0,2190;0,0220;8,0000;0,0000;0,0000;0.12;0,0000
5113;chicken roasting meat only raw;111,0000;20,3300;0,6700;2,7000;0,0000;0,0000;0,0000;10,0000;1,0300;23,0000;198,0000;238,0000;75,0000;1,1900;0,0500;0,0180;16,9000;0,0000;0,0690;0,1340;7,8750;0,4200;7,0000;0,3600;13,0000;0.22;0,0000
9276;pitanga (surinam-cherry) raw;33,0000;0,8000;0,0000;0,4000;7,4900;0,0000;0,0000;9,0000;0,2000;12,0000;11,0000;103,0000;3,0000;0,0000;0,0000;0,0000;0,0000;26,3000;0,0300;0,0400;0,3000;0,0000;0,0000;0,0000;75,0000;0,0000;0,0000
23349;"beef rnd top rnd rst bnless ln  fat 0"" fat choic ckd rstd";163,0000;30,0800;1,8370;4,7900;0,0000;0,0000;0,0000;16,0000;2,9000;15,0000;271,0000;378,0000;69,0000;4,6300;0,0590;0,0050;26,9000;0,0000;0,0780;0,2780;8,1780;0,7870;5,0000;2,0400;4,0000;0.3;0,0000
21443;popeyes fried chick mild drumstk meat only skn  breading re;170,0000;26,5100;2,2820;7,1400;0,0400;0,0000;0,0000;16,0000;1,0600;25,0000;206,0000;321,0000;478,0000;2,5900;0,0840;0,0460;34,6000;0,0000;0,1070;0,3410;6,1500;0,2960;0,0000;0,8500;0,0000;0,0000;0,0000
16222;soymilk (all flavors) unswtnd w added ca vitamins a  d;33,0000;2,8600;0,2060;1,6100;1,7400;0,5000;0,4100;124,0000;0,4600;16,0000;32,0000;120,0000;37,0000;0,0000;0,0820;0,0000;0,0000;0,0000;0,1540;0,2070;0,1650;0,0490;0,0000;1,1100;0,0000;0,0000;1,2000
18955;bread pan dulce swt yeast bread;367,0000;9,4200;2,1830;11,5800;56,3800;2,3000;12,5000;86,0000;2,8700;24,0000;94,0000;103,0000;228,0000;0,8400;0,1210;0,4600;26,2000;1,2000;0,3770;0,2300;3,4630;0,0570;40,0000;0,1100;5,0000;0.29;0,0000
19052;rice cakes brown rice buckwheat;380,0000;9,0000;0,6400;3,5000;80,1000;3,8000;0,0000;11,0000;1,1400;151,0000;380,0000;299,0000;116,0000;2,5000;0,3800;6,1800;16,4000;0,0000;0,0560;0,1030;8,0960;0,1300;21,0000;0,0000;0,0000;0,0000;0,0000
23041;"bf chk shldr clod top blade steak ln  fat 0"" fat choic raw";182,0000;18,7500;4,1860;11,3300;0,0000;0,0000;0,0000;5,0000;2,2300;20,0000;178,0000;302,0000;74,0000;6,5800;0,1210;0,0150;28,9000;0,0000;0,0790;0,2110;3,3800;0,3750;3,0000;4,9600;0,0000;0.17;0,0000
19263;frozen novelties fruit  juc bars;87,0000;1,2000;0,0000;0,1000;20,2000;1,0000;17,4800;5,0000;0,1900;4,0000;6,0000;53,0000;4,0000;0,0500;0,0000;0,1650;0,2000;9,5000;0,0110;0,0180;0,1590;0,0250;7,0000;0,0000;1,0000;0,0000;0,0000
8038;cereals rte post grape-nuts crl;361,0000;11,2200;0,3400;1,8100;80,4900;13,0000;8,8600;32,0000;28,0000;124,0000;467,0000;400,0000;465,0000;2,0700;0,3400;3,2360;9,1000;0,1000;0,6500;0,1200;8,6200;0,8600;19,0000;0,0000;0,0000;0.62;0,0000
25033;snacks granola bar kashi tlc bar chewy mxd flavors;429,0000;18,5700;1,2130;15,7100;53,2600;11,4000;17,1400;0,0000;3,3900;107,0000;271,0000;415,0000;293,0000;1,6000;0,5060;0,7790;9,1000;0,0000;0,1150;0,2890;1,1580;0,0630;44,0000;0,0000;2,0000;7.14;0,0000
5305;ground turkey raw;148,0000;19,6600;2,0240;7,6600;0,0000;0,0000;0,0000;19,0000;1,0900;23,0000;200,0000;237,0000;58,0000;2,3500;0,0960;0,0080;21,9000;0,0000;0,0660;0,1560;6,7330;0,5640;7,0000;1,0000;20,0000;0.09;0,4000
6728;soup potato ham chowder chunky rts single brand;80,0000;2,7000;1,6200;5,2000;5,6000;0,6000;0,0000;0,0000;0,7000;0,0000;0,0000;0,0000;364,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
21388;fast foods miniature cinn rolls;403,0000;7,0200;4,7010;17,9500;53,3800;2,2000;17,9800;54,0000;2,5500;13,0000;180,0000;131,0000;554,0000;0,5400;0,0700;0,5610;11,7000;0,0000;0,2540;0,3030;3,1600;0,0440;0,0000;0,1100;0,0000;1.11;0,0000
12097;chestnuts european raw unpeeled;213,0000;2,4200;0,4250;2,2600;45,5400;8,1000;0,0000;27,0000;1,0100;32,0000;93,0000;518,0000;3,0000;0,5200;0,4470;0,9520;0,0000;43,0000;0,2380;0,1680;1,1790;0,3760;62,0000;0,0000;1,0000;0,0000;0,0000
17456;"lamb aus frsh leg hindshank heel on bne-in ln  fat 18"" raw";196,0000;20,5800;5,8620;12,6800;0,0000;0,0000;0,0000;5,0000;1,4700;18,0000;147,0000;210,0000;87,0000;3,0300;0,0880;0,0060;10,7000;0,0000;0,0940;0,3170;5,0840;0,3600;0,0000;1,2500;2,0000;0.24;0,0000
23577;beef ground 75 ln meat  25 fat raw;293,0000;15,7600;9,5680;25,0000;0,0000;0,0000;0,0000;21,0000;1,7900;15,0000;145,0000;244,0000;66,0000;3,8700;0,0560;0,0090;14,3000;0,0000;0,0440;0,1510;3,8040;0,3010;8,0000;2,1100;4,0000;0.17;0,1000
3109;babyfood veg swt potatoes jr;60,0000;1,1000;0,0210;0,1000;14,0000;1,5000;4,2400;16,0000;0,3900;12,0000;24,0000;243,0000;18,0000;0,1100;0,1000;0,0000;0,7000;9,6000;0,0260;0,0340;0,3840;0,1130;10,0000;0,0000;332,0000;0.52;0,0000
42261;cereals rte post great grains crunchy pecan crl;403,0000;9,0000;1,0000;10,5000;73,0000;9,7000;15,4000;39,0000;17,3000;98,0000;296,0000;337,0000;287,0000;2,3000;0,4000;0,0000;41,8000;0,2000;0,7000;0,8000;9,6000;1,0000;19,0000;2,9000;430,0000;0.74;1,9000
11583;vegetables mxd frz unprep;72,0000;3,3300;0,0980;0,5200;13,4700;4,0000;0,0000;25,0000;0,9500;24,0000;59,0000;212,0000;47,0000;0,4500;0,0930;0,2440;0,4000;10,4000;0,1220;0,0850;1,2520;0,0960;29,0000;0,0000;254,0000;0,0000;0,0000
16507;loma linda redi-burger cnd unprep;146,0000;21,9000;0,4000;2,8000;8,2000;4,3000;1,2000;17,0000;20,0000;0,0000;159,0000;170,0000;508,0000;1,7000;0,0000;0,0000;0,0000;0,0000;0,3000;0,5000;5,1000;0,5000;0,0000;1,6000;0,0000;0,0000;0,0000
18066;bread wheat bran;248,0000;8,8000;0,7790;3,4000;47,8000;4,0000;9,6800;74,0000;3,0700;81,0000;185,0000;227,0000;486,0000;1,3500;0,2210;1,6680;31,0000;0,0000;0,3970;0,2870;4,4020;0,1760;25,0000;0,0000;0,0000;0.32;0,0000
28161;kellogg's all-bran multigrain crackers;415,0000;8,6000;3,2000;20,0000;65,7000;16,4000;12,9000;0,0000;2,5000;71,0000;363,0000;219,0000;690,0000;2,0000;0,0000;0,0000;0,0000;0,0000;0,2400;0,2000;3,7000;0,2300;0,0000;0,1000;0,0000;0.45;0,0000
3116;babyfood fruit applsauc str;41,0000;0,2000;0,0320;0,2000;10,8000;1,7000;9,8700;4,0000;0,2200;3,0000;7,0000;71,0000;0,0000;0,0200;0,0380;0,0000;0,3000;38,3000;0,0120;0,0280;0,0610;0,0310;2,0000;0,0000;1,0000;0.6;0,0000
2033;poppy seed;525,0000;17,9900;4,5170;41,5600;28,1300;19,5000;2,9900;1438,0000;9,7600;347,0000;870,0000;719,0000;26,0000;7,9000;1,6270;6,7070;13,5000;1,0000;0,8540;0,1000;0,8960;0,2470;82,0000;0,0000;0,0000;1.77;0,0000
18065;bread  wheat  tstd;313,0000;12,9600;0,9890;4,2700;55,7700;4,7000;6,4200;165,0000;4,0900;59,0000;188,0000;223,0000;601,0000;1,4700;0,1980;1,3770;33,4000;0,2000;0,4390;0,3820;6,2500;0,1530;65,0000;0,0000;0,0000;0.24;0,0000
21422;kfc popcorn chick;351,0000;17,6700;3,9540;21,7400;21,1800;1,0000;0,0000;32,0000;1,4200;28,0000;299,0000;288,0000;1140,0000;0,9800;0,0780;0,2320;26,1000;0,0000;0,1770;0,1300;8,1080;0,5020;0,0000;0,1400;0,0000;1.32;0,0000
